state_bottle_retail
38.7
38.7
38.7
38.7
45.0
38.7
38.7
38.7
38.7
38.7
45.0
38.7
45.0
38.7
38.7
38.7
38.7
38.7
38.7
38.7
38.7
45.0
45.0
38.7
45.0
45.0
45.0
38.7
38.7
38.7
38.7
38.7
38.7
38.7
38.7
38.7
38.7
38.7
45.0
45.0
45.0
38.7
38.7
45.0
38.7
38.7
38.7
38.7
45.0
38.7
38.7
38.7
45.0
38.7
38.7
38.7
45.0
45.0
38.7
38.7
38.7
38.7
45.0
38.7
38.7
45.0
38.7
38.7
38.7
45.0
45.0
38.7
45.0
38.7
45.0
45.0
45.0
45.0
45.0
38.7
45.0
38.7
38.7
45.0
38.7
38.7
38.7
38.7
45.0
45.0
38.7
38.7
38.7
38.7
38.7
38.7
38.7
38.7
45.0
38.7
38.7
38.7
38.7
38.7
38.7
45.0
38.7
38.7
38.7
38.7
45.0
38.7
38.7
38.7
45.0
38.7
38.7
38.7
38.7
45.0
38.7
38.7
38.7
38.7
38.7
38.7
38.7
38.7
38.7
38.7
38.7
38.7
38.7
45.0
38.7
38.7
38.7
38.7
38.7
38.7
38.7
38.7
38.7
45.0
38.7
38.7
38.7
45.0
45.0
38.7
38.7
38.7
38.7
38.7
38.7
45.0
38.7
38.7
45.0
38.7
45.0
38.7
45.0
45.0
38.7
45.0
45.0
38.7
45.0
38.7
38.7
38.7
45.0
38.7
45.0
38.7
38.7
45.0
38.7
38.7
38.7
38.7
38.7
38.7
38.7
38.7
45.0
38.7
38.7
38.7
38.7
38.7
45.0
38.7
45.0
45.0
38.7
45.0
45.0
38.7
38.7
45.0
38.7
38.7
38.7
38.7
38.7
45.0
45.0
38.7
38.7
38.7
38.7
38.7
38.7
45.0
38.7
38.7
38.7
38.7
38.7
45.0
45.0
38.7
38.7
7.5
6.45
6.45
6.45
9.0
9.0
9.0
23.45
9.0
9.0
9.0
9.0
9.0
6.45
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.26
7.74
77.4
77.4
78.6
77.4
77.4
78.6
78.6
77.4
77.4
77.4
77.4
77.4
78.6
77.4
77.4
78.6
78.6
77.4
90.0
90.0
90.0
90.0
90.0
90.0
90.0
90.0
90.0
90.0
12.6
9.0
78.6
78.6
77.4
78.6
78.6
7.74
78.6
77.4
78.6
77.4
77.4
78.6
77.4
7.74
77.4
7.74
77.4
77.4
7.74
77.4
78.6
77.4
77.4
77.4
77.4
7.74
77.4
78.6
7.74
77.4
77.4
77.4
77.4
77.4
7.74
78.6
7.74
78.6
7.74
7.74
78.6
77.4
77.4
77.4
77.4
7.74
77.4
7.74
77.4
77.4
7.74
77.4
77.4
77.4
77.4
77.4
7.74
78.6
77.4
77.4
77.4
77.4
77.4
7.74
78.6
7.74
77.4
77.4
7.74
77.4
77.4
77.4
78.6
77.4
77.4
77.4
77.4
78.6
77.4
77.4
77.4
78.6
77.4
78.6
77.4
78.6
78.6
77.4
77.4
78.6
77.4
77.4
78.6
77.4
77.4
77.4
77.4
77.4
77.4
77.4
77.4
78.6
77.4
77.4
78.6
77.4
77.4
77.4
78.6
78.6
77.4
77.4
77.4
77.4
77.4
78.6
78.6
7.74
77.4
77.4
7.74
7.74
78.6
77.4
77.4
78.6
77.4
77.4
77.4
77.4
77.4
78.6
77.4
78.6
77.4
77.4
77.4
77.4
77.4
78.6
7.74
78.6
7.74
7.74
78.6
7.74
77.4
78.6
78.6
77.4
78.6
78.6
78.6
77.4
77.4
77.4
77.4
78.6
77.4
78.6
77.4
78.6
77.4
77.4
77.4
77.4
77.4
78.6
78.6
77.4
78.6
77.4
77.4
77.4
77.4
77.4
77.4
77.4
77.4
77.4
77.4
78.6
77.4
78.6
77.4
77.4
77.4
77.4
77.4
77.4
77.4
78.6
77.4
78.6
77.4
77.4
78.6
77.4
77.4
77.4
77.4
78.6
77.4
77.4
77.4
78.6
77.4
77.4
78.6
77.4
78.6
78.6
78.6
77.4
78.6
6.45
7.74
77.4
77.4
78.6
7.74
78.6
78.6
77.4
6.45
77.4
78.6
78.6
6.45
77.4
78.6
77.4
77.4
78.6
77.4
6.45
78.6
77.4
78.6
6.45
77.4
78.6
78.6
77.4
77.4
77.4
78.6
78.6
77.4
77.4
77.4
77.4
77.4
77.4
7.74
77.4
77.4
78.6
78.6
78.6
77.4
78.6
78.6
77.4
77.4
77.4
7.74
77.4
78.6
77.4
77.4
77.4
77.4
77.4
77.4
77.4
77.4
78.6
78.6
78.6
78.6
77.4
77.4
7.74
78.6
78.6
7.74
7.74
77.4
78.6
77.4
77.4
78.6
7.74
77.4
7.74
7.74
7.74
78.6
7.74
77.4
78.6
78.6
78.6
77.4
7.74
78.6
77.4
77.4
78.6
7.74
77.4
77.4
77.4
7.74
77.4
77.4
77.4
78.6
77.4
7.74
7.74
78.6
7.74
7.74
7.74
77.4
77.4
78.6
7.74
78.6
77.4
77.4
77.4
77.4
77.4
77.4
77.4
7.74
77.4
7.74
77.4
7.74
77.4
77.4
77.4
78.6
77.4
78.6
77.4
77.4
77.4
77.4
77.4
77.4
77.4
78.6
77.4
77.4
77.4
77.4
77.4
78.6
77.4
77.4
77.4
77.4
77.4
77.4
77.4
77.4
7.74
77.4
77.4
77.4
77.4
77.4
78.6
7.74
77.4
77.4
7.74
78.6
78.6
7.74
78.6
7.74
77.4
77.4
78.6
77.4
78.6
77.4
78.6
78.6
77.4
78.6
78.6
78.6
78.6
78.6
78.6
78.6
77.4
77.4
78.6
7.74
77.4
78.6
77.4
7.74
78.6
78.6
77.4
7.74
78.6
77.4
77.4
77.4
78.6
78.6
77.4
77.4
78.6
77.4
77.4
77.4
77.4
77.4
78.6
78.6
7.74
78.6
77.4
78.6
77.4
77.4
77.4
7.74
77.4
78.6
7.74
77.4
77.4
78.6
77.4
77.4
77.4
78.6
77.4
77.4
78.6
77.4
77.4
77.4
77.4
77.4
77.4
77.4
77.4
77.4
77.4
77.4
77.4
77.4
77.4
77.4
77.4
77.4
77.4
77.4
77.4
77.4
77.4
77.4
77.4
78.6
77.4
78.6
78.6
78.6
77.4
77.4
78.6
7.74
78.6
7.74
77.4
78.6
77.4
77.4
77.4
77.4
78.6
78.6
77.4
77.4
77.4
78.6
77.4
77.4
77.4
78.6
77.4
77.4
77.4
78.6
78.6
78.6
77.4
77.4
77.4
77.4
77.4
78.6
77.4
77.4
78.6
78.6
77.4
77.4
77.4
77.4
77.4
77.4
77.4
78.6
77.4
77.4
77.4
77.4
77.4
77.4
77.4
77.4
77.4
77.4
78.6
77.4
77.4
77.4
77.4
77.4
77.4
78.6
78.6
77.4
77.4
77.4
77.4
78.6
78.6
77.4
77.4
77.4
78.6
77.4
77.4
77.4
77.4
77.4
90.0
77.4
78.6
78.6
77.4
77.4
90.0
78.6
9.0
9.0
9.0
9.0
7.74
8.48
8.48
7.74
7.74
8.48
7.74
7.74
8.48
7.74
8.48
7.74
7.74
8.48
8.48
7.74
8.48
7.74
7.74
7.74
7.74
8.48
7.74
7.74
8.48
7.74
7.74
7.74
7.74
7.74
8.48
7.74
8.48
8.48
8.48
7.74
7.74
77.4
77.4
77.4
77.4
78.6
78.6
77.4
77.4
77.4
77.4
77.4
77.4
14.49
77.4
77.4
9.0
9.0
9.0
78.6
77.4
77.4
77.4
77.4
77.4
77.4
9.0
9.0
9.0
9.0
9.0
9.0
77.4
77.4
78.6
77.4
77.4
77.4
78.6
77.4
77.4
77.4
78.6
90.0
78.6
77.4
77.4
77.4
77.4
77.4
77.4
77.4
77.4
77.4
77.4
77.4
77.4
77.4
77.4
77.4
78.6
77.4
77.4
77.4
77.4
77.4
77.4
77.4
78.6
78.6
77.4
78.6
90.0
90.0
90.0
77.4
78.6
77.4
9.0
9.0
9.0
9.0
9.0
77.4
78.6
77.4
78.6
77.4
77.4
12.9
18.0
78.6
77.4
77.4
78.6
77.4
77.4
77.4
78.6
77.4
77.4
77.4
77.4
77.4
77.49
77.4
77.4
77.4
77.4
77.4
77.4
77.4
77.4
5.9
5.9
5.9
78.6
78.6
7.74
6.54
6.45
6.9
6.9
6.9
6.9
6.9
1.5
8.9
10.68
8.9
38.7
38.7
38.7
38.7
38.7
38.7
45.0
38.7
45.0
38.7
38.7
38.7
38.7
38.7
38.7
38.7
38.7
38.7
38.7
38.7
38.7
38.7
38.7
38.7
38.7
38.7
38.7
38.7
38.7
45.0
38.7
38.7
38.7
38.7
38.7
38.7
38.7
38.7
38.7
45.0
38.7
38.7
45.0
38.7
38.7
45.0
38.7
38.7
45.0
38.7
38.7
38.7
38.7
38.7
45.0
38.7
38.7
38.7
38.7
38.7
38.7
38.7
45.0
38.7
45.0
38.7
38.7
45.0
38.7
38.7
38.7
38.7
38.7
38.7
38.7
38.7
38.7
45.0
45.0
38.7
38.7
38.7
38.7
38.7
45.0
38.7
45.0
38.7
45.0
38.7
38.7
38.7
38.7
38.7
38.7
38.7
38.7
38.7
38.7
38.7
38.7
38.7
45.0
45.0
38.7
38.7
38.7
45.0
45.0
38.7
38.7
38.7
38.7
38.7
45.0
38.7
45.0
38.7
45.0
38.7
38.7
38.7
38.7
38.7
38.7
38.7
38.7
38.7
45.0
38.7
38.7
38.7
38.7
45.0
38.7
38.7
45.0
45.0
38.7
38.7
45.0
38.7
45.0
38.7
38.7
38.7
38.7
38.7
38.7
45.0
38.7
38.7
45.0
38.7
45.0
38.7
38.7
45.0
38.7
38.7
38.7
45.0
1.5
1.5
1.5
1.35
1.35
1.35
6.45
6.45
6.45
6.45
6.45
6.45
9.0
9.0
9.0
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
9.0
90.0
90.0
77.4
7.74
7.74
7.74
7.74
7.74
7.74
7.74
77.4
77.4
7.74
7.74
7.74
77.4
78.6
78.6
77.4
7.74
78.6
6.45
7.74
77.4
6.45
6.45
7.74
6.45
6.45
6.45
6.45
78.6
6.45
7.74
7.74
6.45
6.45
6.45
7.74
6.45
7.74
7.74
7.74
7.74
1.43
7.74
7.74
7.74
7.74
77.4
7.74
7.74
7.74
78.6
7.74
7.74
77.4
7.74
7.74
77.4
7.74
7.74
7.74
78.6
7.74
77.4
18.0
77.4
90.0
1.5
9.0
7.74
7.74
7.74
8.48
7.74
8.48
7.86
7.74
8.48
7.74
7.74
7.74
7.74
7.74
8.48
7.74
7.74
7.74
7.74
7.74
8.48
7.74
8.48
7.74
7.74
7.74
9.0
18.0
9.0
9.0
9.0
78.6
77.4
77.4
77.4
90.0
77.4
90.0
77.4
78.6
77.4
77.4
90.0
77.4
77.4
77.4
77.4
77.4
77.4
77.4
77.4
77.4
78.6
77.4
77.4
77.4
77.4
6.45
77.4
78.6
77.49
9.68
5.9
78.6
6.45
6.45
6.45
6.54
45.0
38.7
38.7
45.0
38.7
45.0
38.7
45.0
38.7
38.7
38.7
38.7
45.0
38.7
38.7
38.7
38.7
38.7
38.7
38.7
45.0
38.7
38.7
38.7
45.0
45.0
38.7
38.7
38.7
38.7
38.7
38.7
45.0
38.7
38.7
38.7
38.7
38.7
38.7
45.0
38.7
45.0
38.7
38.7
45.0
38.7
38.7
38.7
38.7
38.7
38.7
38.7
38.7
38.7
45.0
38.7
38.7
38.7
38.7
45.0
38.7
38.7
38.7
38.7
45.0
38.7
38.7
38.7
38.7
38.7
38.7
45.0
38.7
38.7
38.7
38.7
38.7
38.7
1.35
1.35
6.45
6.45
6.45
6.45
9.0
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.74
7.5
9.0
7.74
7.74
77.4
7.74
7.74
7.74
7.74
7.74
77.4
7.74
7.74
6.45
6.45
6.45
6.45
7.74
6.45
7.74
6.45
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
77.4
77.4
9.0
9.0
9.0
7.74
7.74
7.74
7.86
7.86
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
9.0
9.0
78.6
90.0
77.4
77.4
77.4
77.4
77.4
77.4
77.4
90.0
77.4
9.0
9.0
9.0
9.0
9.0
77.4
77.4
77.4
77.4
6.45
77.4
3.87
3.87
5.9
5.9
5.9
5.45
9.0
1.7
6.54
1.5
6.9
6.9
1.5
10.68
38.7
38.7
38.7
38.7
38.7
45.0
38.7
45.0
38.7
38.7
38.7
38.7
38.7
38.7
45.0
45.0
45.0
38.7
38.7
38.7
38.7
45.0
45.0
38.7
38.7
45.0
38.7
38.7
45.0
38.7
45.0
38.7
45.0
38.7
38.7
38.7
38.7
38.7
38.7
45.0
45.0
38.7
38.7
38.7
38.7
38.7
45.0
38.7
38.7
45.0
38.7
38.7
38.7
45.0
38.7
38.7
38.7
38.7
45.0
38.7
38.7
38.7
45.0
45.0
3.75
3.75
3.75
3.75
3.75
1.5
1.35
6.45
6.45
6.45
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.74
7.74
7.74
77.4
7.74
77.4
77.4
7.74
6.45
6.45
6.45
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
8.48
7.74
3.96
3.96
3.96
3.96
77.4
77.4
77.4
5.9
10.68
45.0
38.7
38.7
45.0
38.7
38.7
38.7
45.0
38.7
38.7
38.7
38.7
38.7
38.7
38.7
45.0
38.7
38.7
38.7
45.0
38.7
38.7
38.7
45.0
38.7
6.45
9.0
7.5
7.5
7.5
7.5
7.74
7.74
7.74
7.74
6.45
7.74
7.74
7.74
7.74
7.74
7.74
9.0
77.4
77.4
12.9
12.9
12.9
12.9
12.9
12.9
12.9
12.9
5.9
6.45
1.5
38.7
38.7
38.7
38.7
38.7
38.7
38.7
38.7
38.7
38.7
38.7
38.7
38.7
45.0
45.0
38.7
45.0
38.7
38.7
1.35
1.35
1.5
6.45
6.45
6.45
6.45
6.45
9.0
7.5
7.5
18.0
7.74
77.4
1.34
6.45
6.45
6.45
6.45
7.74
7.74
7.74
7.74
7.74
7.86
14.49
9.0
9.0
1.35
1.35
9.38
13.5
13.5
13.5
13.5
13.5
13.5
13.5
13.5
13.5
13.5
13.5
2.61
4.83
4.83
4.83
4.83
4.83
4.83
4.83
38.7
45.0
8.0
8.0
8.0
8.0
6.56
7.88
8.0
7.86
7.17
7.17
7.17
7.17
7.17
7.17
7.17
7.17
11.25
11.25
9.0
9.0
18.0
18.0
18.0
18.0
9.68
9.68
9.68
9.68
9.68
9.68
9.68
9.68
25.2
1.7
1.7
1.7
1.5
2.94
2.94
45.0
38.7
38.7
45.0
45.0
3.75
3.75
3.75
1.35
7.5
8.0
8.0
77.4
1.34
7.74
7.74
7.74
7.74
18.0
18.0
18.0
7.86
3.96
3.96
3.96
3.96
3.96
3.96
3.96
3.96
7.17
3.75
3.96
3.96
3.96
77.4
77.4
7.74
9.0
7.5
7.5
7.5
7.5
10.8
10.8
5.88
5.88
5.88
5.94
1.5
10.68
10.68
10.68
10.68
45.0
45.0
45.0
38.7
38.7
45.0
45.0
38.7
45.0
45.0
38.7
38.7
38.7
1.5
6.45
9.0
9.0
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
9.0
9.0
9.0
7.74
7.74
7.74
7.74
7.74
7.74
7.74
1.5
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
1.5
1.5
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
9.0
9.0
9.0
9.0
9.0
9.0
7.74
7.74
7.74
7.74
8.48
7.74
7.74
7.74
7.74
7.74
7.74
7.86
7.86
7.74
7.74
7.86
8.48
7.86
7.74
7.86
7.74
7.74
8.48
7.74
7.74
8.48
7.86
7.74
8.48
7.74
8.48
7.74
8.48
7.86
7.74
7.74
7.74
7.74
7.74
7.86
7.74
7.86
7.74
7.74
7.74
7.74
7.86
7.74
7.86
8.48
7.74
7.74
8.48
7.74
7.74
7.74
7.74
9.72
14.49
9.0
9.0
9.0
9.0
9.0
9.0
9.0
9.0
9.0
9.0
12.9
12.9
12.9
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.45
3.87
3.87
3.87
3.87
3.87
3.87
5.9
5.9
5.9
5.9
5.9
5.9
5.9
5.9
5.9
5.9
5.9
5.9
5.9
5.9
7.2
6.54
6.54
1.7
1.7
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.9
8.9
8.9
8.9
8.9
8.9
8.9
2.94
2.94
2.94
2.94
45.0
38.7
38.7
3.75
3.75
3.75
3.75
3.75
3.75
3.75
3.75
3.75
3.75
3.75
3.75
1.5
1.35
1.35
1.5
1.35
6.45
6.56
6.45
6.56
6.56
6.45
6.56
6.45
6.45
6.45
6.45
7.5
6.45
6.45
6.45
6.45
6.45
6.45
6.56
6.56
6.45
6.56
6.45
6.45
6.56
6.56
6.45
6.45
6.45
6.45
6.45
7.5
6.45
6.56
6.45
6.45
6.56
6.56
7.5
6.45
6.45
6.45
6.56
6.45
6.45
6.45
6.45
6.56
6.45
6.45
6.54
6.45
6.45
6.45
6.56
6.45
6.45
6.45
6.45
6.54
6.45
6.56
6.56
6.54
6.45
6.56
6.45
6.54
6.45
6.45
6.45
6.45
6.45
6.54
6.45
6.45
6.56
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.56
6.54
6.45
6.56
6.45
6.54
6.45
6.45
6.45
6.56
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.54
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.56
6.45
6.45
6.45
6.45
6.45
6.45
6.54
6.45
6.45
7.5
7.5
6.45
6.45
6.56
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.54
6.45
6.56
6.45
6.45
7.5
6.45
6.56
6.45
6.56
6.56
6.45
6.45
6.56
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.56
6.45
6.45
6.45
6.45
6.45
6.45
6.56
6.54
6.54
6.45
6.45
6.45
6.56
7.5
6.56
6.54
6.56
23.45
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.26
1.5
1.5
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.45
1.5
8.48
8.48
8.48
8.48
8.48
8.48
8.48
8.48
8.48
8.48
3.96
3.96
3.96
3.96
3.96
3.96
9.0
9.0
9.0
3.75
1.35
9.0
8.48
8.48
8.48
8.48
8.48
8.48
8.48
8.48
8.48
8.48
8.48
8.48
3.96
3.96
45.0
1.5
40.5
7.7
7.7
7.7
8.61
7.85
7.5
7.5
8.25
3.08
6.51
9.38
9.38
9.0
7.5
7.5
39.0
41.25
41.25
41.25
39.0
41.25
39.0
41.25
41.25
39.0
39.0
41.25
39.0
41.25
41.25
41.25
39.0
41.25
39.0
39.0
41.25
41.25
18.75
18.75
23.01
83.13
44.0
30.0
31.5
90.0
90.0
90.0
90.0
90.0
90.0
90.0
90.0
90.0
90.0
90.0
56.25
30.0
30.0
30.0
30.0
10.53
37.5
19.5
19.5
19.5
19.5
15.36
13.5
6.38
6.38
6.38
6.38
6.38
6.38
6.38
6.38
6.38
6.38
6.38
6.38
37.5
37.5
37.5
9.38
8.4
28.5
30.0
30.0
30.0
33.0
33.0
33.0
33.0
37.5
39.75
15.0
15.0
17.25
17.25
17.25
17.25
17.25
17.25
17.25
17.25
17.25
17.25
17.25
17.25
17.25
17.25
17.25
17.25
17.25
17.25
17.25
17.25
17.25
17.25
17.25
17.25
10.5
9.57
41.25
45.0
45.0
41.25
41.25
39.0
45.0
45.0
39.0
39.0
45.0
39.0
39.0
45.0
39.0
38.99
39.0
38.99
39.0
38.99
38.99
45.0
45.0
45.0
45.0
38.99
38.99
38.99
38.99
38.99
38.99
38.99
38.99
38.99
38.99
38.99
38.99
38.99
38.99
50.01
50.01
50.01
50.01
50.01
51.0
51.0
50.01
57.0
57.0
50.01
57.0
57.0
50.01
6.15
6.15
6.15
60.0
37.5
33.0
37.5
37.5
33.0
36.0
33.0
33.0
37.5
33.0
33.0
37.5
37.5
37.5
36.0
36.0
37.5
37.5
37.5
41.25
33.0
9.75
12.75
21.75
20.25
20.25
21.75
20.25
13.5
21.75
13.5
13.5
20.25
13.5
21.75
20.25
20.25
20.25
20.25
13.5
13.5
20.25
21.75
13.5
21.75
21.75
13.5
21.75
20.25
20.25
21.75
21.75
13.5
13.5
42.0
42.0
42.0
44.25
42.0
42.0
42.0
42.0
42.0
42.0
49.5
25.5
25.5
25.41
60.0
60.0
60.0
60.0
60.0
60.0
60.0
60.0
4.5
7.49
7.49
7.5
7.49
7.49
7.49
10.88
12.0
5.06
4.95
4.91
4.5
7.5
5.25
2.61
5.46
5.46
15.0
15.0
15.0
9.75
9.75
9.75
15.0
6.0
9.75
15.03
10.37
4.83
4.83
4.83
4.83
9.62
9.62
9.62
9.62
9.62
4.83
9.62
9.0
9.62
9.62
9.62
30.0
30.0
30.0
30.0
30.0
9.75
16.88
20.36
20.36
20.36
38.7
8.0
8.0
8.0
8.0
8.0
13.5
13.47
13.5
13.47
13.5
13.5
13.5
13.5
13.5
13.5
13.5
13.5
13.5
13.5
13.47
13.5
13.5
13.5
20.25
19.5
19.5
19.5
19.5
19.5
19.5
19.5
19.5
21.0
20.25
21.0
20.25
20.25
17.25
16.53
14.19
7.88
7.88
13.88
13.88
13.88
13.88
13.88
13.88
13.88
13.88
13.88
8.58
8.58
12.99
12.99
12.99
12.99
12.99
12.99
12.99
13.34
13.34
13.34
12.99
8.0
8.0
8.0
8.0
8.0
8.0
8.0
8.0
8.0
13.34
12.99
12.99
12.99
12.99
12.99
12.99
12.99
12.99
12.99
13.34
12.99
13.34
13.34
12.99
12.99
12.99
12.99
12.99
12.99
12.99
12.99
12.99
12.99
12.99
12.99
12.99
12.99
12.99
12.99
12.99
7.46
9.0
9.0
9.38
9.0
9.0
11.25
18.75
18.0
15.6
15.6
15.6
15.6
15.6
15.6
15.6
15.6
15.6
15.6
15.6
15.6
15.6
15.6
15.6
17.25
15.6
15.6
15.6
15.6
15.6
15.6
15.6
15.6
15.6
15.6
15.6
15.6
15.6
15.6
15.6
15.6
15.6
15.6
15.6
15.6
15.6
15.6
15.6
15.6
10.5
10.05
10.05
10.05
10.05
10.05
10.05
11.25
11.25
5.51
6.0
11.25
11.25
11.25
11.25
11.25
11.25
11.25
11.25
11.25
11.25
11.25
11.25
11.25
11.25
52.5
52.5
52.5
30.0
30.0
7.17
7.17
7.17
7.17
7.17
7.17
7.17
7.17
7.17
7.17
7.17
7.17
7.17
7.17
7.17
7.17
7.17
7.17
7.17
7.17
15.5
15.5
15.5
15.5
15.5
15.5
15.5
15.5
15.5
15.5
18.23
18.23
18.23
18.23
18.23
18.23
18.23
7.7
22.5
19.89
19.89
19.89
10.74
10.74
52.5
52.5
60.0
60.0
45.0
75.0
75.0
14.99
75.0
75.0
75.0
32.25
32.25
32.25
32.25
32.25
75.0
75.0
75.0
75.0
75.0
75.0
75.0
22.88
42.3
48.75
42.3
42.3
61.41
23.4
30.0
30.0
30.0
30.0
30.0
37.5
37.5
30.0
37.5
37.5
50.01
57.0
57.0
57.0
57.0
52.5
22.5
37.5
37.5
37.5
37.5
44.25
37.5
37.5
56.25
42.0
56.25
56.25
57.0
57.0
28.92
15.6
30.0
30.0
60.0
60.0
9.24
13.02
13.02
4.91
4.91
